source_file,line_index,bengali,english
1951_1_258_266_b.txt,20,"বাদী জেলা জজের আদালতে আপিল পেশ করেন। তিনি আদেশ  XLI, বিধি ২৭, এবং ধারা ১৫১, সিভিল প্রসিডিউর কোডের অধীনে অতিরিক্ত প্রমাণ যোগ করার অনুমতির জন্য একটি আবেদন দায়ের করেছিলেন। তিনি যে নথিটি রেকর্ডে নিয়ে যেতে চেয়েছিলেন এবং বিবেচনা করতে চেয়েছিলেন, এবং যার মধ্যে অভিযোগ করা হয়েছিল যে তিনি বিচারের সময় সচেতন ছিলেন না, এটি ছিল মৌজা পাত্তার কালাম সম্পর্কিত একটি কামি বেশি বিবৃতি, যাতে একটি নোট রয়েছে যেখানে","The plaintiff presented the appeal to the District Judge's Court. He filed an application for permission to add additional evidence under Order XLI, Rule 27, and Section 151, of the Code of Civil Procedure. The document he sought to take on record and consider, and of which it was alleged that he was not aware at the time of trial, was a more complete statement relating to Mr. Kaplan, containing a note in which"
1951_1_258_266_b.txt,21,"তৃতীয় পুত্র পোহলো পৈতৃক সম্পত্তিতে তার স্বার্থ ভাইদের পক্ষে ছেড়ে দিয়েছিল । আপিল স্মারকলিপি সহ বক্তব্যের একটি অনুলিপি দাখিল করা হয়। আবেদনটিতে প্রতিদ্বন্দ্বী বিবাদীদের পক্ষ থেকে স্বাভাবিকভাবেই বিরোধিতা করা হয়েছিল যারা অনুরোধ করেছিলেন যে বাদী আপীলকারীর কাছে তার সমস্ত প্রমাণ নিম্ন আদালতে পেশ করার যথেষ্ট সুযোগ ছিল এটি প্রমাণ করার জন্য যে সম্পত্তিটি পৈত্রিক ছিল এবং যে এন্ট্রির উপর নির্ভর করে চাওয়া হয়েছিল তা  দৃশ্যত এক্তি নকল মনে হছছে । জেলা জজ আবেদনটি আপিলের পাশাপাশি শুনানির জন্য পোস্ট করেছেন। ১৯৪২ সালের ১৭ ই মার্চ, অর্থাৎ তিনি আপিলের শুনানির আগেই, জেলা জজ আবেদনের অনুমতি দেন। ১৮৪৯-৫০ সালে প্রস্তুতকৃত নকশা কামি বেশী এবং ১৮৫২ সালে প্রস্তুত করা মুনতাখিব আসামি-যুদ্ধে পাওয়া দুটি এন্ট্রির উল্লেখ করে, যেখানে বলা হয়েছে যে পোহলো তার পূর্বপুরুষের অংশ ত্যাগ করেছিলেন, তিনি পর্যবেক্ষণ করেছিলেনঃ ""এই দুটি এন্ট্রি  যদি একসাথে","Pohlo, the third son, had relinquished his interest in the ancestral property in favour of his brothers. A copy of the statement along with the appeal memorandum was filed. The application was naturally opposed by the rival defendants who pleaded that the plaintiff had ample opportunity to present all his evidence to the appellant in the lower court to prove that the property was patrimonial and that the entry relied upon by the appellant appeared to be a forgery. The District Judge posted the application for hearing along with the application. On March 17, 1942, i.e., even before he could hear the appeal, the District Judge allowed the application. Referring to the design prepared in 1849-50 by Kanji Beshim and the two entries found in the Mantakhib-Asa-Yudha prepared in 1852, which stated that Pippo had retained his ancestral share, he observed: ""If these two entries together are true, then"
1951_1_258_266_b.txt,22,"নিয়ে , দেখা যায় সঠিক  আছে, তাহলে তা আদালতকে ন্যায়সঙ্গত সিদ্ধান্তে পৌঁছাতে সক্ষম করবে। তাই, ন্যায়বিচারের স্বার্থে অতিরিক্ত প্রমাণ দেওয়া উচিত। আমি দেওয়ানীর কার্যপ্রণালী কোডের আদেশ XLI, বিধি ২৭ (১) (খ) এর অধীনে ব্যবস্থা নিয়েছি। এই অতিরিক্ত প্রমাণ নীচের আদালতের রায়ে নির্দেশিত ত্রুটি দূর করার জন্য উপাদান সরবরাহ করবে, কেন সেহজা সিং-এর দুই ছেলে তাদের তৃতীয় ভাইয়ের উপস্থিতিতে পাত্তার কালানের জমির সমান ভাগের মালিক হয়েছিলেন""। তিনি দলগুলিকে দুটি নথির সাথে সম্পর্কিত প্রমাণ নিয়ে আসার অনুমতি দিয়েছেন। আপিলকারীর পক্ষে দুজন সাক্ষীকে জেরা করা হয়। মুন্সি পীরথী নাথ হলেন ডিসি অফিস, জুলুন্দুর সিটির কেরানি, এবং তিনি  ১৮৪৯-৫০ সালের বন্দোবস্তের সময় পাত্তার কালান গ্রামের অধিকারের রেকর্ড এনেছিলেন। মুন্সী নিয়াজ আহমদ জুলুন্দুর তহসিলের অফিস কানুনগো এবং তিনি তহসিল অফিসে সংরক্ষিত অধিকারের রেকর্ডের মুনতাখিব আসামি-ওয়ার নিয়ে আসেন। তারা দুজনেই রেজিস্টারে পাওয়া প্রাসঙ্গিক এন্ট্রি সম্পর্কে প্রমাণ দিয়েছেন।","Taken, it appears to be correct, then that will enable the court to arrive at a just conclusion. Therefore, additional evidence should be adduced in the interest of justice. I have taken action under Order XLI, Rule 27 (1) (b) of the Code of Civil Procedure. This additional evidence will provide material to remedy the error pointed out in the judgment of the court below, as to why the two sons of Sehja Singh came to own an equal share of the land of Pattar Kalina in the presence of their third brother. ""He allowed the parties to bring evidence relating to the two documents. Two witnesses were examined on behalf of the appellant. Munshi Peerthi Nath is the clerk of the DC of the city, Jullundur, and he had brought the record of the rights of the Pattar Kalan village during the settlement of 1849-50. Munshi Niyaz Ahmad brought the records of the right of the people of the Kalan village to the office of Kaunas in Jullunur and he brought the manuscript of the record of rights reserved in the Kehsil office. Both of them gave evidence regarding the relevant entries found in the register."
1951_1_258_266_b.txt,23,"জেলা জজ অধস্তন জজের সিদ্ধান্ত প্রত্যাহার করেন এবং অতিরিক্ত সাক্ষ্য প্রমাণের ভিত্তিতে বাদীর মামলার রায় দেন। তিনি মনে করেন যে আপীলকারীর জন্য নির্ভরযোগ্য এন্ট্রিগুলি আসল এবং জাল নয় এবং যেহেতু পোহলো তার অংশ ছেড়ে দিয়েছে, মৌজা পাত্তার কালানের জমিটি বাদীর পৈতৃক। তিনি আরও নির্ধারণ করেন যে মামলাটি নিষিদ্ধ ছিল না এবং ভারতীয় সীমাবদ্ধতা আইনের ১২০ অনুচ্ছেদের অধীনে সময়ের মধ্যে ছিল, তবে দ্বিতীয় বিবাদী দ্বারা সেট করা দত্তকটি সত্য নয়। যেহেতু জেলার প্রথা একজন মালিককে তার সম্পত্তির কোনো অংশ, পৈতৃক বা স্ব-অর্জিত হোক না কেন, উইল করার অনুমতি দেয় না, তাই বাদীর, জেলা জজের মতে, উইলের প্রতিদ্বন্দ্বিতা করার অধিকারী ছিল। এই ফলাফলের ভিত্তিতে, তিনি বাদীর মামলাটির সম্পূর্ণরূপে রায় দেন, যার মধ্যে কাড্ডুওয়াল গ্রামের জমিগুলি যা অ-পৈতৃক বলে স্বীকার করা হয়েছিল এবং এছাড়াও পাত্তার কালানে ৪ বিঘা এবং ১৬ বিশ্বাস (sic) জমি রয়েছে যা রেকর্ড","The District Judge reversed the decision of the Subordinate Judge and decided the plaintiff's case on the basis of additional evidentiary evidence. He held that the entries in the book were reliable and that the appellant was not genuine and forged and that since Pohlo had relinquished his share, the land at Maruz Kalan was ancestral to the plaintiff. He also determined that the case was not barred and was within the time limit prescribed by Article 120 of the Indian Limitation Act, but the adoption by the second defendant was not true. Since the custom in the district did not permit an owner to bequeath any part of his property, whether ancestral or self-acquired, the plaintiff was, in the opinion of the District Judge, entitled to contest the will. On the basis of these findings, he adjudicated the defendant's case in its entirety, including the lands in Kadduwal village which were admitted to be non-permanent and also the 4 bighas and 16 bigwas (sic) of land at Pattar Kalan which are on record."
1951_1_258_266_b.txt,24,"অনুসারে ,যোধা সিং এবং জয় সিংয়ের দখলে ছিল না, তবে তৃতীয় পক্ষের কাছে ছিল।","According to Jodha, Jodha was not possessed by Singh and Jai Singh, but by a third party."
1951_1_258_266_b.txt,25,"দ্বিতীয় আসামী কর্তার সিং বিষয়টি নিয়ে হাইকোর্টে দ্বিতীয় আপিল করেন। হাইকোর্টের বিজ্ঞ বিচারপতিরা বলেছেন, পাত্তার কালানের জমি পৈতৃক বলে দেখানোর মতো কিছু নেই এবং যে জেলা জজ নকশা কামি বেশি এবং মুনতাখিব আসামি-ওয়ার রেকর্ডের আকারে অতিরিক্ত প্রমাণ স্বীকার করার ন্যায়সঙ্গত ছিলেন না। তারা আরও উল্লেখ করেছে যে এমনকি আসল নথিগুলির উপরিভাগের পর্যবেক্ষণ একজনকে অপ্রতিরোধ্যভাবে এই উপসংহারে নিয়ে গেছে যে পোহলোর তার অংশ ছেড়ে দেওয়ার বিষয়ে এন্ট্রি একটি পরবর্তী প্রক্ষেপ ছিল। তারা এই সিদ্ধান্তে উপনীত হয়েছিল যে, পাত্তার কালানে অবস্থিত পুরো জমিই অ-পৈতৃক ছিল এবং মামলাটি সম্পূর্ণভাবে খারিজ করা উচিত ছিল, যেহেতু ১৯২০ সালের আইন II এর ধারা ৭ এর অধীনে, কোনও ব্যক্তিকে পৈতৃক অস্থাবর সম্পত্তির বিচ্ছিন্নতার বিরুদ্ধে প্রতিদ্বন্দ্বিতা করার ক্ষমতা দেওয়া হয় না এই অনুসন্ধানের পরিপ্রেক্ষিতে, যে এই ধরনের বিচ্ছিন্নতা প্রথা বিরোধী। মামলায় সিদ্ধান্ত নেওয়ার জন্য অন্য কোনও প্রশ্ন ওঠেনি। যাইহোক, অনুমতি মঞ্জুর করা হয়েছিল মহামান্য পরিষদের কাছে আপিল করার জন্য এবং এইভাবে এই আবেদনটি এখন আমাদের সামনে রয়েছে।","The second respondent, Katar Singh, filed a second appeal in the High Court on the matter. The learned judges of the High Court have held that there is nothing to show that the land at Pattar Kachan is ancestral and that the District Judge was not justified in admitting the additional evidence in the form of the records of Nakshah Mehmood and Muntakhib Asami-war. They also noted that even superficial perusal of the original documents led one to conclude overwhelmingly that the entry was a later interpolation with regard to Pohlo giving up his share. They concluded that the entire land situates at Katar Kachan was non-permanent and that the case ought to have been dismissed in its entirety, since under Section 7 of the Act II of 1920, no person is empowered to contest the alienation of ancestral immovable property in view of the finding that such alienation is contrary to custom. No other question has arisen to be decided in the case. However, leave was granted to appeal to Her Majesty's Council and thus this application is now before us."
1951_1_258_266_b.txt,26,"আপীলকারীর পক্ষে বিজ্ঞ আইনজীবী দ্বারা কঠোরভাবে যুক্তি দেওয়া হয়েছিল যে অতিরিক্ত প্রমাণ যোগ করার অনুমতি দেওয়ার ক্ষেত্রে জেলা জজ কর্তৃক প্রয়োগকৃত বিচক্ষণতার সাথে হস্তক্ষেপ করা হাইকোর্টের জন্য উন্মুক্ত ছিল না এবং এমনকি সত্যের একটি ভুল অনুসন্ধান ছিল বলে অনুমান করেও, এটি অবশ্যই চূড়ান্ত হতে হবে কারণ দ্বিতীয় আপিল শুধুমাত্র দেওয়ানী কার্যবিধির ধারা ১০০-এ উল্লিখিত নির্দিষ্ট ভিত্তিতে গ্রহণ করা যেতে পারে। তবে এই যুক্তির অন্তর্নিহিত একটি ভ্রান্তি রয়েছে। অতিরিক্ত সাক্ষ্য গ্রহণ এবং স্বীকার করার বিচক্ষণতা একটি স্বেচ্ছাচারী নয়, তবে সিভিল প্রসিডিউর কোডের আদেশ XLI, বিধি ২৭-এ উল্লেখিত সীমাবদ্ধতা দ্বারা পরিবেষ্টিত একটি বিচারপদ্ধতি। যদি অতিরিক্ত প্রমাণগুলি এই ধরনের সাক্ষ্য গ্রহণের নীতির বিপরীতে যোগ করার অনুমতি দেওয়া হয়, তবে এটি সিদ্ধান্তের অনুপযুক্ত অনুশীলনের একটি মামলা হবে এবং রেকর্ডে আনা অতিরিক্ত প্রমাণগুলিকে উপেক্ষা করতে হবে এবং মামলাটি সিদ্ধান্ত নেওয়া হবে যদি এটি অস্তিত্বহীন ছিল। আদেশ XLI, বিধি ২৭-এর অধীনে, এটি আপিল আদালতকে রায় ঘোষণা করতে সক্ষম করার জন্য প্রমাণের প্রয়োজন হবে। কিসসউজি ইস্যুর বনাম জি আই পি রেলওয়ে (১) এর সুপরিচিত মামলায় প্রিভি কাউন্সিলের দ্বারা নির্ধারিত হিসাবে, ""বর্তমান নিয়মের প্রয়োগের বৈধ উপলক্ষ হল প্রমাণগুলি পরীক্ষা করার সময়, কিছু অন্তর্নিহিত ত্রুটি বা ত্রুটি  স্পষ্ট হয়ে ওঠে, যেখানে আদালতের বাইরে এটি আবিষ্কার করা হয় না, , নতুন প্রমাণের এবং এটি আমদানি করার জন্য আবেদন করা হয়; এবং পরসোটিম বনাম লাল মোহন (২) এর পরবর্তী ক্ষেত্রেও তারা এই দৃষ্টিভঙ্গিকে আরও জোরালো ভাষায় পুনর্ব্যক্ত করেছেন। প্রকৃত পরীক্ষা,  আপিল আদালত তার সামনে থাকা উপকরণের উপর  রায় জারি করতে সক্ষম কিনা অতিরিক্ত প্রমাণাদি যোগ না করে বিবেচনা করতে।","It was strenuously argued by the learned counsel for the appellant that it was not open to the High Court to interfere with the discretion exercised by the District Judge in permitting the addition of additional evidence and even on the presumption that there was an erroneous finding of fact, it must be conclusive because the second appeal could only be admitted on the specific grounds mentioned in Section 100 of the Code of Civil Procedure. There is, however, a fallacy inherent in this argument. The discretion to admit and admit additional evidence is not an arbitrary one, but a jurisprudence confined by the limitations set out in Order XLI, Rule 27 of the code of civil procedure. If additional evidence is allowed to be added contrary to the principle of such admission of evidence, it would be a case of improper exercise of judgment and the additional evidence brought on record would have to be ignored and the case would have been decided if it did not exist. Under Order XL, Rule 27, it would require the evidence to enable the Court of Appeal to pronounce judgment. As laid down by the Privy Council in the well-known case of Kistooji v. GIP Railway (1), ""the legitimate occasion for the application of the present rule is that in examining the evidence, some inherent error or defect becomes apparent, where it is not discovered outside the court, of new evidence and application is made to import it; and in the subsequent case of Pursue v. Lal Mohn (2) they have also reiterated this view in more emphatic terms. The real test, whether the court of appeal is competent to issue judgment on the materials before it without adding additional evidence to consider."
1951_1_258_266_b.txt,27,(১) ৩৪ টি. এ. ১১৫।     (২) ৫৮ ১. A. ২৫৪।,(1) 34 TA.115. (2) 58 A.254.
1951_1_258_266_b.txt,28,"বর্তমান ক্ষেত্রে, দেখানোর মতো কিছু নেই যে কোনও ঘাটতি বা শূন্যতা ছিল যা পূরণ করতে হবে এবং আপিল আদালত বাদ দেওয়ার প্রয়োজনীয়তা অনুভব করেছেন যাতে এটি একটি রায় ঘোষণা করতে পারে; এটিকে অন্যভাবে রাখার জন্য, এটি প্রদর্শিত হয় না, এবং এটি বলা হয়নি যে জেলা জজ নিজেকে প্রথমবারের মতো সেটেলমেন্ট রেজিস্টারের অনুলিপি ছাড়া সিদ্ধান্তে আসতে অক্ষম বলে মনে করেছিলেন যা তার সামনে প্রথমবারের মতো উপস্থাপন করার জন্য চাওয়া হয়েছিল। . অন্যদিকে, জেলা জজ আপিল শুনানির আগেই কামি বেশি ও মুনতাখিব আসামি-ওয়ার রেজিস্টারের প্রত্যয়িত কপি স্বীকার করার সিদ্ধান্ত নেন। আপীলকারীকে অতিরিক্ত প্রমাণ জমা করার অনুমতি দেওয়ার আদেশটি ১৭ ই মার্চ, ১৯৪২ তারিখে দেওয়া হয়। আপিলটি ২৪শে এপ্রিল, ১৯৪২ তারিখে শুনানি করা হয়েছিল। এইভাবে রেকর্ডে থাকা সাক্ষ্যগুলির কোন পরীক্ষা করা হয়নি এবং একটি সিদ্ধান্তে পৌঁছেছে যে প্রমাণটি প্রকাশ করা হয়েছে যেটা আদালতকে তার]  রায় ঘোষণার জন্য পূরণ করতে হবে। পরিস্থিতিতে, হাইকোর্টের বিজ্ঞ বিচারকগণ সঠিকভাবে মনে করেন যে জেলা জজ আদেশ XLI, বিধি ২৭-এর অধীনে এই প্রমাণগুলি স্বীকার করা ন্যায়সঙ্গত নয়।","In the present case, there is nothing to show that there was any deficiency or void to be filled and that the Court of Appeal felt the need to exclude it so that it could pronounce a judgment; to put it differently, it does not appear, and it is not stated that the District Judge found himself for the first time unable to come to a decision without a copy of the Settlement Register which was sought to be produced before him for the very first time. On the other hand, the District Judge decided even before the appeal hearing to admit the certified copy of the Kami and Mantakib Defendant-War Register. The order allowing the appellant to submit additional evidence was granted on March 17, 1942. The appeal was heard on April 24, 1942. Thus no examination of the evidence on record was made and a conclusion was reached that the evidence was disclosed which the Court would have to satisfy for the pronouncement of its judgment. In the circumstances, the learned judges of the High Court are of the opinion that it is not justified to admit these evidences under Judgment of the District Judge, Order XLI, Rule 27."
1951_1_258_266_b.txt,29,"এমনকি অতিরিক্ত সাক্ষ্য গ্রহণ যথাযথ ছিল বলে স্বীকার করেও, জেলা জজ আপীলকারীর উপর নির্ভরশীল নিষ্পত্তি রেজিস্টারে এন্ট্রিগুলির অন্তর্নিহিত দুর্বলতাগুলি বিবেচনা করতে ব্যর্থ হয়েছেন এবং বেশ কয়েকটি সমালোচনা যা তাদের বিরুদ্ধে ন্যায়সঙ্গতভাবে করা যেতে পারে তা দেখানোর জন্য যে তারা মিথ্যা ছিল।  তিনি খাঁটি হতে এন্ট্রিগুলো গ্রহণ করেন। এন্ট্রিগুলিকে আসল এবং জাল নয় বলে বিবেচনা করার জন্য বিজ্ঞ বিচারক কর্তৃক নির্ধারিত একমাত্র কারণটি প্রমাণিত হয় যে রেকর্ডগুলি যথাযথ হেফাজতে ছিল। এই বরং অযৌক্তিক মন্তব্যের বিপরীতে আমাদের অবশ্যই হাইকোর্টের বিজ্ঞ বিচারকদের নিম্নলিখিত পর্যবেক্ষণগুলি সেট করতে হবেঃ","Even while admitting that the additional testimony was proper, the District Judge failed to consider the inherent infirmities of the entries in the disposal register reliance upon by the appellant, and several criticisms which may be made against them to show that they were false. He accepts the entries to be genuine. The only ground laid down by the wise judge for considering the entries as genuine and not forged is that it is proved that the records were in proper custody. In contrast to these rather absurd remarks we must set out the following observations of the wise judges of the High Court:"
1951_1_258_266_b.txt,30,"""এমনকি আসল নথিগুলির উপরিভাগের পর্যবেক্ষণও একজনকে অপ্রতিরোধ্যভাবে এই উপসংহারে নিয়ে যায় যে এই এন্ট্রিটি একটি পরবর্তী প্রক্ষেপ ছিল। নকশা কামি বেশি সেই কলামে ইতিমধ্যেই একটি মন্তব্য ছিল এবং যে মন্তব্যটির উপর নির্ভর করা হয়েছে তা অত্যন্ত বিশ্রীভাবে সেখানে একটি ভিন্ন কলম এবং একটি ভিন্ন কালি দ্বারা নিবেশিত করা হয়েছে। এটা স্পষ্টভাবে পড়া এমনকি অসম্ভব। আরও, যদিও আরও ২ বা ৩টি জায়গা রয়েছে যেখানে যোধা এবং জয় সিং-এর নাম দেখা যায়, তবে তাদের বিরুদ্ধে এমন কোনও মন্তব্য করা হয়নি। এটিও লক্ষ্য করা যেতে পারে যে মুনতাখিব আসামি-যুদ্ধের শরাহ লাগানের কলামে একটি সংশ্লিষ্ট মন্তব্য প্রদর্শিত হয় যেখানে তাহসিল অফিসে সংরক্ষিত অনুলিপিতে এটি স্পষ্টতই স্থানের বাইরে, তবে অনুলিপিটিতে এমন কোনও মন্তব্য নেই যা এখানে সদর অফিসে সংরক্ষিত রয়েছে। এমনকি অন্যথায় এই কলামে কেন এই প্রভাব সম্পর্কে একটি মন্তব্য করা উচিত ছিল তা যুক্তিযুক্ত নয়। যেভাবে এই এন্ট্রিগুলি সনাক্ত করা হয়েছে বলে বলা হয়েছিল তাও তাদের সত্যতা নিয়ে অনেক সন্দেহ ছুঁড়ে দেয়।""","""Even a superficial perusal of the original documents leads one overwhelmingly to the conclusion that this entry was a later interpolation. There was already a comment in the column on which the design was more than adequate, and the comment was based upon an awkwardly inserted quotation from a different pen and a different ink. It is even impossible to read it clearly. Further, although there are 2 or 3 other places where the names of Jodha and Jai Singh appear, no such comment has been made against them. It may also be noted that a corresponding comment appears in the table on Mantiba-Asa-Sharif Lagan where it is clearly out of place in the copy preserved at the Tata office, but there is no such comment in the copy which is preserved at the headquarters here. It is not even logical why a comment to this effect should have been made in this column otherwise. The manner in which these entries were said to have been identified also casts much doubt on their veracity."""
